index,总数,总价,平米单价,小区,所在区,户型,楼层,面积,户型结构,建筑类型,朝向,建筑结构,装修情况,梯户比例,电梯与否,发布年,发布月,发布日
3437,170854,116.8,18718,华润橡树湾B区,郫都,3室2厅1厨1卫,中楼层 (共34层),62.4㎡,平层,板塔结合,西北,钢混结构,精装,两梯六户,有,2022,6,12
3438,170854,154.0,20371,万锦城,双流,3室2厅1厨1卫,中楼层 (共29层),75.6㎡,平层,板塔结合,北,钢混结构,精装,三梯八户,有,2022,6,3
3439,170854,156.0,17860,保利林语溪二期,成华,3室1厅1厨2卫,中楼层 (共32层),87.35㎡,平层,板塔结合,北,钢混结构,精装,两梯五户,有,2022,6,4
3440,170854,120.0,16935,大陆美地西庭,郫都,3室2厅1厨1卫,中楼层 (共22层),70.86㎡,平层,板塔结合,西南,钢混结构,精装,两梯六户,有,2022,6,12
3441,170854,120.0,15933,蓝光幸福满庭,郫都,3室2厅1厨1卫,高楼层 (共26层),75.32㎡,平层,板塔结合,东南,钢混结构,精装,两梯八户,有,2022,6,15
3442,170854,47.0,9354,万鸿城市花园,龙泉驿,1室1厅1厨1卫,高楼层 (共17层),50.25㎡,平层,板塔结合,东,钢混结构,精装,两梯二十五户,有,2022,6,3
3443,170854,91.0,12941,东山国际新城H区三期,龙泉驿,2室1厅1厨1卫,中楼层 (共31层),70.32㎡,平层,板塔结合,西北,钢混结构,精装,两梯六户,有,2022,6,12
3444,170854,120.0,16935,大陆美地西庭,郫都,3室2厅1厨1卫,中楼层 (共22层),70.86㎡,平层,板塔结合,西南,钢混结构,精装,两梯六户,有,2022,6,12
3445,170854,115.0,9624,天邑宏御花园宏苑,郫都,3室2厅1厨2卫,高楼层 (共18层),119.5㎡,平层,板楼,东南,钢混结构,毛坯,两梯四户,有,2022,6,11
3446,170854,150.0,19162,美洲花园棕榈湾,高新,2室1厅1厨1卫,低楼层 (共23层),78.28㎡,平层,板楼,东,框架结构,精装,两梯四户,有,2022,6,7
3447,170854,399.0,26468,金沙城锦西观棠,青羊,4室2厅1厨2卫,高楼层 (共21层),150.75㎡,平层,塔楼,东南,钢混结构,毛坯,两梯四户,有,2022,6,4
3448,170854,138.0,13756,傲城,郫都,3室1厅1厨2卫,高楼层 (共31层),100.32㎡,平层,板塔结合,西南,钢混结构,精装,两梯六户,有,2022,6,5
3449,170854,91.0,12941,东山国际新城H区三期,龙泉驿,2室1厅1厨1卫,中楼层 (共31层),70.32㎡,平层,板塔结合,西北,钢混结构,精装,两梯六户,有,2022,6,12
3450,170854,141.0,17813,中国铁建北湖国际城一期,成华,3室1厅1厨1卫,中楼层 (共42层),79.16㎡,平层,板塔结合,北,钢混结构,精装,两梯六户,有,2022,6,14
3451,170854,115.0,17531,蓝润蓝客城,成华,3室1厅1厨1卫,中楼层 (共28层),65.6㎡,平层,塔楼,东南,钢混结构,精装,三梯八户,有,2022,6,10
3452,170854,160.0,21573,双城,金牛,3室1厅1厨1卫,低楼层 (共33层),74.17㎡,暂无数据,塔楼,南 西南,钢混结构,简装,三梯十五户,有,2022,6,5
3453,170854,59.0,7982,棠湖北路一段80号,双流,3室1厅1厨1卫,中楼层 (共5层),73.92㎡,平层,暂无数据,西南,未知结构,简装,一梯两户,暂无数据,2022,6,15
3454,170854,175.0,18919,楠香山,高新,3室2厅1厨1卫,高楼层 (共18层),92.5㎡,平层,板塔结合,东南,钢混结构,简装,两梯六户,有,2022,6,8
3455,170854,68.0,7749,城市家园,龙泉驿,2室2厅1厨1卫,中楼层 (共6层),87.76㎡,平层,板楼,东,混合结构,简装,一梯两户,暂无数据,2022,6,8
3456,170854,219.0,23395,新景鼎南川宇,高新,3室1厅1厨2卫,中楼层 (共34层),93.61㎡,平层,塔楼,西南,框架结构,毛坯,两梯六户,有,2022,6,15
3457,170854,150.0,12798,海骏达蜀都1号三期,郫都,3室1厅1厨2卫,高楼层 (共25层),117.21㎡,平层,塔楼,西南,钢混结构,精装,一梯六户,暂无数据,2022,6,11
3458,170854,210.0,20349,印象金沙,青羊,3室2厅1厨2卫,中楼层 (共11层),103.2㎡,平层,板塔结合,西北,框架结构,精装,一梯四户,有,2022,6,8
3459,170854,109.0,15426,蓝润光华春天B区,温江,3室2厅1厨1卫,中楼层 (共33层),70.66㎡,平层,板塔结合,北,钢混结构,精装,两梯六户,有,2022,6,13
3460,170854,365.0,26874,光华锦苑,青羊,3室2厅1厨2卫,中楼层 (共21层),135.82㎡,平层,板塔结合,南 北,钢混结构,毛坯,两梯三户,有,2022,6,7
3461,170854,175.0,19694,世茂城四期,龙泉驿,3室1厅1厨2卫,高楼层 (共25层),88.86㎡,平层,塔楼,西南,框架结构,精装,两梯六户,有,2022,6,5
3462,170854,142.0,16497,通瑞月光湖,双流,3室2厅1厨1卫,中楼层 (共26层),86.08㎡,平层,塔楼,东,钢混结构,精装,两梯六户,有,2022,6,3
3463,170854,113.0,15800,华邑阳光里,郫都,3室1厅1厨2卫,高楼层 (共28层),71.52㎡,跃层,板塔结合,西北,钢混结构,精装,三梯十八户,有,2022,6,5
3464,170854,200.0,16379,红枫岭三期,成华,3室2厅1厨2卫,高楼层 (共33层),122.11㎡,平层,板塔结合,东南,钢混结构,简装,三梯六户,有,2022,6,7
3465,170854,116.8,18718,华润橡树湾B区,郫都,3室2厅1厨1卫,中楼层 (共34层),62.4㎡,平层,板塔结合,西北,钢混结构,精装,两梯六户,有,2022,6,12
3466,170854,122.0,13661,合能四季城一期,郫都,3室1厅1厨1卫,中楼层 (共29层),89.31㎡,平层,板塔结合,西南,钢混结构,精装,三梯六户,有,2022,6,9
3467,170854,185.0,22111,锦江国际花园,锦江,3室1厅1厨1卫,中楼层 (共34层),83.67㎡,平层,塔楼,南,钢混结构,精装,三梯八户,有,2022,6,8
3468,170854,209.0,19559,新城吾悦广场,龙泉驿,4室2厅1厨2卫,高楼层 (共34层),106.86㎡,平层,板塔结合,南 北,钢混结构,精装,两梯六户,有,2022,6,12
3469,170854,212.0,23238,招商雍华府二期,成华,3室2厅1厨1卫,低楼层 (共21层),91.23㎡,平层,板塔结合,南,钢混结构,精装,两梯五户,有,2022,6,5
3470,170854,135.0,14984,溪地湾,郫都,3室2厅1厨2卫,高楼层 (共33层),90.1㎡,平层,塔楼,东南,框架结构,精装,三梯六户,有,2022,6,12
3471,170854,112.0,12559,地铁首座,温江,3室2厅1厨1卫,低楼层 (共32层),89.18㎡,平层,板塔结合,东南,框架结构,简装,两梯五户,有,2022,6,3
3472,170854,105.0,10644,丰怡阳光A区,新都,3室2厅1厨1卫,高楼层 (共12层),98.65㎡,平层,板塔结合,南,钢混结构,精装,两梯四户,有,2022,6,16
3473,170854,125.0,14276,盛世名城,新都,4室2厅1厨1卫,低楼层 (共21层),87.56㎡,平层,塔楼,南,框架结构,精装,两梯四户,有,2022,6,15
3474,170854,268.0,22407,卓锦城三期,锦江,3室2厅1厨2卫,低楼层 (共24层),119.61㎡,平层,塔楼,西南,框架结构,精装,三梯六户,有,2022,6,17
3475,170854,105.0,9965,金沙路西巷31号,金牛,3室2厅1厨1卫,低楼层 (共7层),105.37㎡,平层,板楼,东南,砖混结构,简装,一梯两户,无,2022,6,15
3476,170854,78.5,6253,恒大御景半岛,金堂,3室2厅1厨2卫,高楼层 (共25层),125.54㎡,平层,板塔结合,南,钢混结构,精装,两梯四户,有,2022,6,17
3477,170854,240.0,27239,德商华府天骄,双流,4室2厅1厨2卫,低楼层 (共24层),88.11㎡,平层,塔楼,南,钢混结构,精装,三梯六户,有,2022,6,17
3478,170854,199.0,16566,恒大城四期,温江,3室2厅1厨2卫,低楼层 (共11层),120.13㎡,平层,板塔结合,西北,钢混结构,精装,两梯四户,有,2022,6,3
3479,170854,248.0,26893,海伦春天,天府新区,3室2厅1厨1卫,中楼层 (共40层),92.22㎡,平层,板塔结合,北,钢混结构,精装,两梯五户,有,2022,6,11
3480,170854,160.0,17523,碧桂园悦府,双流,3室2厅1厨2卫,低楼层 (共13层),91.31㎡,平层,塔楼,东,钢混结构,精装,一梯六户,暂无数据,2022,6,14
3481,170854,177.0,17623,香瑞楠府,双流,3室2厅1厨2卫,高楼层 (共13层),100.44㎡,平层,板塔结合,东南,钢混结构,毛坯,两梯六户,有,2022,6,9
3482,170854,100.0,13514,中铁丽景书香,温江,3室2厅1厨1卫,中楼层 (共23层),74㎡,平层,板塔结合,西南,钢混结构,精装,两梯六户,有,2022,6,3
3483,170854,93.0,13315,缤纷年华,高新西,3室2厅1厨1卫,低楼层 (共32层),69.85㎡,平层,塔楼,东南,钢混结构,精装,三梯十户,有,2022,6,3
3484,170854,229.0,21499,慕和南道,天府新区,3室2厅1厨2卫,中楼层 (共26层),106.52㎡,平层,板塔结合,东,钢混结构,精装,两梯四户,有,2022,6,6
3485,170854,220.0,20177,红树湾,高新,3室1厅1厨2卫,高楼层 (共34层),109.04㎡,平层,板塔结合,西南,钢混结构,简装,两梯四户,有,2022,6,16
3486,170854,88.0,7334,电视塔路一段124号,双流,3室2厅1厨2卫,低楼层 (共6层),120㎡,平层,板塔结合,东南,未知结构,简装,一梯两户,无,2022,6,9
3487,170854,248.0,27853,华润二十四城一期,成华,3室1厅1厨1卫,中楼层 (共32层),89.04㎡,平层,塔楼,南 北,钢混结构,精装,两梯四户,有,2022,6,14
3488,170854,198.0,15003,珠江御景湾,温江,3室2厅1厨2卫,高楼层 (共18层),131.98㎡,平层,板塔结合,东北,钢混结构,精装,两梯三户,有,2022,6,5
3489,170854,165.0,22588,中铁骑士府邸,双流,3室2厅1厨1卫,低楼层 (共29层),73.05㎡,平层,板塔结合,北,钢混结构,精装,三梯八户,有,2022,6,9
3490,170854,96.8,14271,泉水人家二期A区,金牛,3室1厅1厨1卫,高楼层 (共16层),67.83㎡,平层,板塔结合,南,框架结构,精装,两梯四户,有,2022,6,15
3491,170854,175.0,22483,中铁城锦南汇,高新,2室2厅1厨1卫,高楼层 (共39层),77.84㎡,平层,板塔结合,东南,钢混结构,简装,两梯六户,有,2022,6,3
3492,170854,185.0,18687,皇冠湖壹号,龙泉驿,3室2厅1厨2卫,中楼层 (共33层),99㎡,平层,塔楼,东北,框架结构,精装,两梯六户,有,2022,6,12
3493,170854,186.0,23335,佳兆业西城广场,青羊,3室1厅1厨1卫,高楼层 (共15层),79.71㎡,平层,塔楼,南,钢混结构,精装,两梯七户,有,2022,6,11
3494,170854,135.0,14567,洲际春天广场,温江,3室2厅1厨2卫,高楼层 (共32层),92.68㎡,平层,板塔结合,东南,钢混结构,精装,两梯六户,有,2022,6,8
3495,170854,295.0,32034,中德英伦世邦J区,高新,3室2厅1厨2卫,中楼层 (共32层),92.09㎡,平层,板塔结合,西南,钢混结构,精装,三梯六户,有,2022,6,8
3496,170854,145.0,16339,佳兆业丽晶港,温江,3室2厅1厨1卫,低楼层 (共40层),88.75㎡,平层,板塔结合,东南 西,框架结构,精装,三梯六户,有,2022,6,11
3497,170854,159.0,17750,香瑞楠府,双流,3室2厅1厨2卫,高楼层 (共13层),89.58㎡,平层,板塔结合,西,钢混结构,毛坯,两梯六户,有,2022,6,5
3498,170854,218.0,25159,远大中央公园,天府新区,3室1厅1厨1卫,中楼层 (共33层),86.65㎡,平层,板塔结合,南,框架结构,精装,三梯六户,有,2022,6,15
3499,170854,340.0,30081,融创观玺台花园,青羊,3室1厅1厨2卫,高楼层 (共24层),113.03㎡,平层,塔楼,北,钢混结构,毛坯,两梯四户,有,2022,6,13
3500,170854,185.0,24527,鑫苑鑫都汇南区,天府新区,3室2厅1厨1卫,低楼层 (共26层),75.43㎡,平层,板塔结合,东南,钢混结构,精装,两梯六户,有,2022,6,7
3501,170854,162.0,17877,香瑞楠府,双流,3室2厅1厨2卫,中楼层 (共13层),90.62㎡,平层,板塔结合,西,钢混结构,毛坯,两梯六户,有,2022,6,16
3502,170854,230.0,26788,远大中央公园,天府新区,3室2厅1厨1卫,低楼层 (共33层),85.86㎡,平层,板塔结合,西,框架结构,精装,三梯六户,有,2022,6,7
3503,170854,95.0,11201,通济苑,天府新区,3室2厅1厨1卫,中楼层 (共6层),84.82㎡,平层,暂无数据,东,未知结构,精装,一梯四户,无,2022,6,14
3504,170856,145.0,14346,温哥华花园六期,双流,3室1厅1厨2卫,低楼层 (共16层),101.08㎡,平层,塔楼,南,框架结构,精装,两梯六户,有,2022,6,7
3505,170856,204.0,25056,德商华府天骄,双流,3室2厅1厨2卫,低楼层 (共30层),81.42㎡,平层,板塔结合,东,钢混结构,毛坯,三梯六户,有,2022,6,3
3506,170856,166.0,23117,蓝光金双楠二期,武侯,3室1厅1厨1卫,低楼层 (共28层),71.81㎡,平层,板塔结合,东,钢混结构,精装,三梯八户,有,2022,6,11
3507,170856,178.0,26231,滨江和城,天府新区,3室1厅1厨1卫,中楼层 (共34层),67.86㎡,平层,塔楼,北,钢混结构,精装,三梯六户,有,2022,6,12
3508,170856,210.0,20349,印象金沙,青羊,3室2厅1厨2卫,中楼层 (共11层),103.2㎡,平层,板塔结合,西北,框架结构,精装,一梯四户,有,2022,6,8
3509,170856,109.0,15426,蓝润光华春天B区,温江,3室2厅1厨1卫,中楼层 (共33层),70.66㎡,平层,板塔结合,北,钢混结构,精装,两梯六户,有,2022,6,13
3510,170856,365.0,26874,光华锦苑,青羊,3室2厅1厨2卫,中楼层 (共21层),135.82㎡,平层,板塔结合,南 北,钢混结构,毛坯,两梯三户,有,2022,6,7
3511,170856,150.0,12798,海骏达蜀都1号三期,郫都,3室1厅1厨2卫,高楼层 (共25层),117.21㎡,平层,塔楼,西南,钢混结构,精装,一梯六户,暂无数据,2022,6,11
3512,170856,59.0,7982,棠湖北路一段80号,双流,3室1厅1厨1卫,中楼层 (共5层),73.92㎡,平层,暂无数据,西南,未知结构,简装,一梯两户,暂无数据,2022,6,15
3513,170856,219.0,23395,新景鼎南川宇,高新,3室1厅1厨2卫,中楼层 (共34层),93.61㎡,平层,塔楼,西南,框架结构,毛坯,两梯六户,有,2022,6,15
3514,170856,175.0,19694,世茂城四期,龙泉驿,3室1厅1厨2卫,高楼层 (共25层),88.86㎡,平层,塔楼,西南,框架结构,精装,两梯六户,有,2022,6,5
3515,170856,150.0,16482,中国铁建北湖国际城二期,成华,3室2厅1厨2卫,中楼层 (共35层),91.01㎡,平层,板塔结合,东南,钢混结构,精装,三梯八户,有,2022,6,14
3516,170856,295.0,32034,中德英伦世邦J区,高新,3室2厅1厨2卫,中楼层 (共32层),92.09㎡,平层,板塔结合,西南,钢混结构,精装,三梯六户,有,2022,6,8
3517,170856,340.0,30081,融创观玺台花园,青羊,3室1厅1厨2卫,高楼层 (共24层),113.03㎡,平层,塔楼,北,钢混结构,毛坯,两梯四户,有,2022,6,13
3518,170856,218.0,25159,远大中央公园,天府新区,3室1厅1厨1卫,中楼层 (共33层),86.65㎡,平层,板塔结合,南,框架结构,精装,三梯六户,有,2022,6,15
3519,170856,162.0,17877,香瑞楠府,双流,3室2厅1厨2卫,中楼层 (共13层),90.62㎡,平层,板塔结合,西,钢混结构,毛坯,两梯六户,有,2022,6,16
3520,170856,145.0,18576,保利林语溪一期,成华,3室1厅1厨1卫,高楼层 (共27层),78.06㎡,平层,板塔结合,南,钢混结构,精装,两梯六户,有,2022,6,9
3521,170856,145.0,16339,佳兆业丽晶港,温江,3室2厅1厨1卫,低楼层 (共40层),88.75㎡,平层,板塔结合,东南 西,框架结构,精装,三梯六户,有,2022,6,11
3522,170856,230.0,26788,远大中央公园,天府新区,3室2厅1厨1卫,低楼层 (共33层),85.86㎡,平层,板塔结合,西,框架结构,精装,三梯六户,有,2022,6,7
3523,170856,133.0,15044,尚善雅舍,天府新区,3室2厅1厨1卫,高楼层 (共18层),88.41㎡,平层,板楼,西,钢混结构,精装,两梯五户,有,2022,6,3
3524,170856,183.0,18220,香瑞楠府,双流,3室2厅1厨2卫,中楼层 (共13层),100.44㎡,平层,板塔结合,东,钢混结构,毛坯,两梯六户,有,2022,6,6
3525,170856,159.0,17750,香瑞楠府,双流,3室2厅1厨2卫,高楼层 (共13层),89.58㎡,平层,板塔结合,西,钢混结构,毛坯,两梯六户,有,2022,6,5
3526,170856,207.0,19681,成都A区,武侯,3室1厅1厨1卫,高楼层 (共19层),105.18㎡,平层,板塔结合,西北,钢混结构,精装,两梯九户,有,2022,6,9
3527,170856,86.0,11692,石人南路43号,青羊,3室1厅1厨1卫,中楼层 (共7层),73.56㎡,平层,板楼,南,砖混结构,毛坯,一梯六户,无,2022,6,16
3528,170856,100.0,13514,中铁丽景书香,温江,3室2厅1厨1卫,中楼层 (共23层),74㎡,平层,板塔结合,西南,钢混结构,精装,两梯六户,有,2022,6,3
3529,170856,162.8,24634,南湖逸家二期,双流,3室1厅1厨1卫,高楼层 (共32层),66.09㎡,平层,板塔结合,东,钢混结构,简装,两梯六户,有,2022,6,10
3530,170856,188.0,25242,南湖逸家二期,双流,3室1厅1厨1卫,中楼层 (共33层),74.48㎡,平层,板塔结合,北,钢混结构,精装,两梯六户,有,2022,6,8
3531,170856,177.0,17623,香瑞楠府,双流,3室2厅1厨2卫,高楼层 (共13层),100.44㎡,平层,板塔结合,东南,钢混结构,毛坯,两梯六户,有,2022,6,9
3532,170856,160.0,17523,碧桂园悦府,双流,3室2厅1厨2卫,低楼层 (共13层),91.31㎡,平层,塔楼,东,钢混结构,精装,一梯六户,暂无数据,2022,6,14
3533,170856,127.0,13696,恒大城一期,温江,3室1厅1厨1卫,低楼层 (共33层),92.73㎡,平层,板塔结合,东北,框架结构,精装,两梯四户,有,2022,6,6
3534,170856,198.0,15003,珠江御景湾,温江,3室2厅1厨2卫,高楼层 (共18层),131.98㎡,平层,板塔结合,东北,钢混结构,精装,两梯三户,有,2022,6,5
3535,170856,220.0,20177,红树湾,高新,3室1厅1厨2卫,高楼层 (共34层),109.04㎡,平层,板塔结合,西南,钢混结构,简装,两梯四户,有,2022,6,16
3536,170856,88.0,7334,电视塔路一段124号,双流,3室2厅1厨2卫,低楼层 (共6层),120㎡,平层,板塔结合,东南,未知结构,简装,一梯两户,无,2022,6,9
3537,170856,248.0,26893,海伦春天,天府新区,3室2厅1厨1卫,中楼层 (共40层),92.22㎡,平层,板塔结合,北,钢混结构,精装,两梯五户,有,2022,6,11
3538,170856,183.0,18220,香瑞楠府,双流,3室2厅1厨2卫,中楼层 (共13层),100.44㎡,平层,板塔结合,东,钢混结构,毛坯,两梯六户,有,2022,6,6
3539,170856,159.0,17750,香瑞楠府,双流,3室2厅1厨2卫,高楼层 (共13层),89.58㎡,平层,板塔结合,西,钢混结构,毛坯,两梯六户,有,2022,6,5
3540,170856,340.0,30081,融创观玺台花园,青羊,3室1厅1厨2卫,高楼层 (共24层),113.03㎡,平层,塔楼,北,钢混结构,毛坯,两梯四户,有,2022,6,13
3541,170856,218.0,25159,远大中央公园,天府新区,3室1厅1厨1卫,中楼层 (共33层),86.65㎡,平层,板塔结合,南,框架结构,精装,三梯六户,有,2022,6,15
3542,170856,162.0,17877,香瑞楠府,双流,3室2厅1厨2卫,中楼层 (共13层),90.62㎡,平层,板塔结合,西,钢混结构,毛坯,两梯六户,有,2022,6,16
3543,170856,133.0,15044,尚善雅舍,天府新区,3室2厅1厨1卫,高楼层 (共18层),88.41㎡,平层,板楼,西,钢混结构,精装,两梯五户,有,2022,6,3
3544,170856,112.0,12895,万景峰一期,高新西,3室1厅1厨1卫,中楼层 (共33层),86.86㎡,平层,板塔结合,南,钢混结构,精装,两梯六户,有,2022,6,5
3545,170856,185.0,24527,鑫苑鑫都汇南区,天府新区,3室2厅1厨1卫,低楼层 (共26层),75.43㎡,平层,板塔结合,东南,钢混结构,精装,两梯六户,有,2022,6,7
3546,170856,95.0,11201,通济苑,天府新区,3室2厅1厨1卫,中楼层 (共6层),84.82㎡,平层,暂无数据,东,未知结构,精装,一梯四户,无,2022,6,14
3547,170856,295.0,32034,中德英伦世邦J区,高新,3室2厅1厨2卫,中楼层 (共32层),92.09㎡,平层,板塔结合,西南,钢混结构,精装,三梯六户,有,2022,6,8
3548,170856,145.0,16339,佳兆业丽晶港,温江,3室2厅1厨1卫,低楼层 (共40层),88.75㎡,平层,板塔结合,东南 西,框架结构,精装,三梯六户,有,2022,6,11
3549,170856,145.0,18576,保利林语溪一期,成华,3室1厅1厨1卫,高楼层 (共27层),78.06㎡,平层,板塔结合,南,钢混结构,精装,两梯六户,有,2022,6,9
3550,170856,230.0,26788,远大中央公园,天府新区,3室2厅1厨1卫,低楼层 (共33层),85.86㎡,平层,板塔结合,西,框架结构,精装,三梯六户,有,2022,6,7
3551,170856,115.8,12359,中铁瑞景茗城二期,郫都,3室2厅1厨1卫,高楼层 (共32层),93.7㎡,平层,板塔结合,西南,框架结构,精装,两梯六户,有,2022,6,11
3552,170856,280.0,28789,中德·英伦世邦F区,高新,3室2厅1厨2卫,高楼层 (共29层),97.26㎡,平层,板塔结合,南,钢混结构,简装,三梯五户,有,2022,6,12
3553,170856,234.0,21072,远大中央公园一期,天府新区,3室2厅1厨2卫,低楼层 (共33层),111.05㎡,平层,板塔结合,南,钢混结构,精装,三梯六户,有,2022,6,16
3554,170856,315.0,19688,中海右岸一期,双流,4室2厅1厨2卫,高楼层 (共33层),160㎡,平层,塔楼,东南 西北,钢混结构,毛坯,两梯四户,有,2022,6,14
3555,170856,282.0,26326,绿地468云玺四期,锦江,3室2厅1厨2卫,高楼层 (共39层),107.12㎡,平层,板塔结合,西南,钢混结构,毛坯,两梯四户,有,2022,6,9
3556,170856,245.0,22011,丽都世家A区,武侯,3室2厅1厨2卫,高楼层 (共17层),111.31㎡,平层,板楼,东南,钢混结构,简装,两梯五户,有,2022,6,5
3557,170856,105.0,19409,华润橡树湾A区,郫都,3室2厅1厨1卫,高楼层 (共34层),54.1㎡,平层,板塔结合,东南,钢混结构,简装,两梯六户,有,2022,6,14
3558,170856,239.0,22642,慕和南道,天府新区,3室2厅1厨2卫,高楼层 (共26层),105.56㎡,平层,板塔结合,南,钢混结构,精装,两梯四户,有,2022,6,5
3559,170856,142.8,16519,果壳里的城,龙泉驿,3室2厅1厨1卫,中楼层 (共34层),86.45㎡,平层,塔楼,东南,钢混结构,精装,两梯六户,有,2022,6,16
3560,170856,178.0,26231,滨江和城,天府新区,3室1厅1厨1卫,中楼层 (共34层),67.86㎡,平层,塔楼,北,钢混结构,精装,三梯六户,有,2022,6,12
3561,170856,166.0,23117,蓝光金双楠二期,武侯,3室1厅1厨1卫,低楼层 (共28层),71.81㎡,平层,板塔结合,东,钢混结构,精装,三梯八户,有,2022,6,11
3562,170856,120.0,15695,华宇西城雅郡,金牛,3室2厅1厨1卫,高楼层 (共18层),76.46㎡,平层,板塔结合,西北,框架结构,精装,两梯六户,有,2022,6,11
3563,170856,122.0,13629,合能四季城二期,郫都,3室1厅1厨1卫,低楼层 (共29层),89.52㎡,平层,板塔结合,东南,钢混结构,精装,三梯六户,有,2022,6,15
3564,170856,82.8,6759,凌江帝景,简阳,3室2厅1厨2卫,中楼层 (共32层),122.52㎡,平层,塔楼,东南,框架结构,精装,三梯七户,有,2022,6,17
3565,170856,218.0,26706,鲁能公馆,成华,3室2厅1厨1卫,中楼层 (共32层),81.63㎡,平层,塔楼,东,钢混结构,简装,两梯六户,有,2022,6,11
3566,170856,135.0,11566,交大万嘉季柳园,郫都,3室2厅1厨2卫,高楼层 (共26层),116.73㎡,平层,板塔结合,东南,钢混结构,精装,两梯五户,有,2022,6,11
3567,170856,175.0,18606,天府逸家二期,龙泉驿,3室2厅1厨2卫,高楼层 (共41层),94.06㎡,平层,板塔结合,东 西,钢混结构,精装,三梯六户,有,2022,6,16
3568,170856,173.0,16467,洲际银海湾,温江,3室1厅1厨2卫,低楼层 (共32层),105.06㎡,平层,板塔结合,东南 北,框架结构,精装,三梯五户,有,2022,6,3
3569,170856,133.0,15042,成都合院公园里,高新西,3室1厅1厨1卫,中楼层 (共18层),88.42㎡,平层,板塔结合,东南,框架结构,精装,两梯六户,有,2022,6,5
3570,170856,186.0,23175,华汇天地,双流,3室1厅1厨1卫,高楼层 (共32层),80.26㎡,平层,板塔结合,北,框架结构,精装,两梯五户,有,2022,6,9
3571,170856,319.0,26228,龙湖上城天街广场,金牛,4室2厅1厨2卫,高楼层 (共33层),121.63㎡,平层,塔楼,西南,钢混结构,毛坯,三梯九户,有,2022,6,6
3572,170856,118.0,12147,中心城,龙泉驿,3室2厅1厨2卫,高楼层 (共29层),97.15㎡,平层,塔楼,东南,钢混结构,毛坯,两梯六户,有,2022,6,6
3573,170856,168.0,18413,中国铁建北湖国际城二期,成华,3室1厅1厨2卫,低楼层 (共32层),91.24㎡,平层,板塔结合,东,钢混结构,精装,三梯八户,有,2022,6,17
3574,170856,270.0,20926,新希望锦悦楠庭,武侯,4室1厅1厨2卫,中楼层 (共8层),129.03㎡,平层,板楼,东南,钢混结构,毛坯,一梯一户,有,2022,6,17
3575,170856,143.9,15485,龙湖弗莱明戈一期,郫都,3室1厅1厨2卫,低楼层 (共34层),92.93㎡,平层,塔楼,东南,框架结构,精装,三梯六户,有,2022,6,3
3576,170856,258.0,21242,紫东芯座,成华,3室1厅1厨2卫,高楼层 (共33层),121.46㎡,平层,塔楼,南,钢混结构,简装,两梯四户,有,2022,6,3
3577,170856,127.0,16643,金河谷五期,温江,3室1厅1厨1卫,高楼层 (共34层),76.31㎡,平层,板塔结合,西北,钢混结构,精装,两梯六户,有,2022,6,10
3578,170856,166.0,19509,和贵时代巢,高新,3室1厅1厨1卫,中楼层 (共19层),85.09㎡,平层,板塔结合,东,框架结构,精装,两梯七户,有,2022,6,12
3579,170856,169.8,18769,融创天府逸家三期,龙泉驿,3室2厅1厨2卫,高楼层 (共41层),90.47㎡,平层,塔楼,西 西北,钢混结构,精装,三梯六户,有,2022,6,6
3580,170856,121.5,17044,蓝光幸福满庭,郫都,3室1厅1厨1卫,高楼层 (共26层),71.29㎡,平层,板塔结合,西北,钢混结构,精装,两梯七户,有,2022,6,8
3581,170856,144.0,15781,千禧河畔D区,温江,3室1厅1厨2卫,中楼层 (共24层),91.25㎡,平层,板塔结合,南,钢混结构,毛坯,两梯六户,有,2022,6,6
3582,170856,310.0,23959,新希望锦悦楠庭,武侯,4室2厅1厨2卫,高楼层 (共8层),129.39㎡,平层,板楼,南,钢混结构,精装,一梯两户,有,2022,6,12
3583,170856,132.0,14305,碧桂园海德公园,双流,3室2厅1厨2卫,中楼层 (共33层),92.28㎡,平层,板塔结合,东 北,框架结构,毛坯,两梯四户,有,2022,6,6
3584,170856,81.8,9448,东原城,温江,3室2厅1厨1卫,高楼层 (共34层),86.58㎡,平层,板塔结合,东北,钢混结构,毛坯,两梯六户,有,2022,6,3
3585,170856,119.0,15459,洲际春天广场,温江,3室2厅1厨1卫,中楼层 (共32层),76.98㎡,平层,板塔结合,西南 西,钢混结构,简装,两梯六户,有,2022,6,10
3586,170856,279.8,23325,南湖世纪,天府新区,3室2厅1厨2卫,中楼层 (共33层),119.96㎡,平层,塔楼,东 西,框架结构,精装,三梯六户,有,2022,6,4
3587,170856,112.0,14359,鼎犀名城,郫都,3室2厅1厨1卫,中楼层 (共24层),78㎡,平层,板塔结合,东北,框架结构,精装,两梯六户,有,2022,6,3
3588,170856,114.0,15092,万景峰二期,高新西,3室1厅1厨1卫,中楼层 (共33层),75.54㎡,平层,塔楼,东北,钢混结构,精装,两梯六户,有,2022,6,10
3589,170856,129.0,15463,金恒德时代金悦,温江,3室2厅1厨1卫,高楼层 (共24层),83.43㎡,平层,板塔结合,南,钢混结构,简装,两梯五户,有,2022,6,15
3590,170856,135.0,18466,四季金悦,双流,3室1厅1厨1卫,低楼层 (共12层),73.11㎡,平层,板塔结合,南,钢混结构,精装,两梯六户,有,2022,6,5
